game_id,name,platform_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
114283,Persona 5 Royal,Nintendo Switch,54,3,94.0000,14,96.4790,307
114283,Persona 5 Royal,PlayStation 5,54,3,94.0000,14,96.4790,307
1745,Mega Man X5,PC (Microsoft Windows),12,NULL,50.0000,1,74.6530,77
2605,BattleBlock Theater,Linux,28,NULL,89.2857,8,77.4129,152
2605,BattleBlock Theater,PC (Microsoft Windows),28,NULL,89.2857,8,77.4129,152
2605,BattleBlock Theater,Mac,28,NULL,89.2857,8,77.4129,152
43335,FIFA Soccer 2003,PC (Microsoft Windows),2,NULL,NULL,NULL,78.2809,23
3141,Tales of the Unknown: Volume I - The Bard's Tale,Mac,4,NULL,NULL,NULL,84.0451,14
4695,Twisted Metal,PC (Microsoft Windows),20,NULL,75.0000,5,75.0695,49
7049,Legendary,PC (Microsoft Windows),4,NULL,52.5000,3,57.3031,22
7325,Lara Croft and the Temple of Osiris,PC (Microsoft Windows),35,2,75.0909,11,70.0429,92
7325,Lara Croft and the Temple of Osiris,PlayStation 4,35,2,75.0909,11,70.0429,92
7325,Lara Croft and the Temple of Osiris,Xbox One,35,2,75.0909,11,70.0429,92
63,Escape from Monkey Island,PC (Microsoft Windows),27,NULL,90.0000,1,74.3784,123
63,Escape from Monkey Island,Mac,27,NULL,90.0000,1,74.3784,123
696,FIFA Soccer 07,PC (Microsoft Windows),25,NULL,75.4000,7,72.6186,100
24598,Marvel Future Fight,Android,8,NULL,65.0000,1,69.7604,16
24598,Marvel Future Fight,iOS,8,NULL,65.0000,1,69.7604,16
27155,Touhou Koumakyou: The Embodiment of Scarlet Devil,PC (Microsoft Windows),3,NULL,NULL,NULL,79.9599,36
7553,McPixel,Linux,4,NULL,75.0000,2,70.8554,29
7553,McPixel,PC (Microsoft Windows),4,NULL,75.0000,2,70.8554,29
7553,McPixel,Mac,4,NULL,75.0000,2,70.8554,29
7553,McPixel,Android,4,NULL,75.0000,2,70.8554,29
7553,McPixel,iOS,4,NULL,75.0000,2,70.8554,29
349,Battlefield 2142,PC (Microsoft Windows),23,NULL,79.7500,5,74.8383,82
349,Battlefield 2142,Mac,23,NULL,79.7500,5,74.8383,82
1746,Mega Man X6,PC (Microsoft Windows),9,NULL,NULL,NULL,67.8522,56
294,Hidden & Dangerous,PC (Microsoft Windows),8,NULL,NULL,NULL,79.5799,28
27156,Touhou Kaeizuka: Phantasmagoria of Flower View,PC (Microsoft Windows),3,NULL,NULL,NULL,79.8035,15
6778,Puzzle Agent 2,PC (Microsoft Windows),6,NULL,NULL,NULL,78.9791,18
6778,Puzzle Agent 2,Mac,6,NULL,NULL,NULL,78.9791,18
6778,Puzzle Agent 2,iOS,6,NULL,NULL,NULL,78.9791,18
18689,Yume Nikki,PC (Microsoft Windows),17,NULL,NULL,NULL,78.0596,71
18689,Yume Nikki,Web browser,17,NULL,NULL,NULL,78.0596,71
63998,Tsukihime,PC (Microsoft Windows),2,NULL,NULL,NULL,86.1777,11
199418,Dedalium,Web browser,12,NULL,NULL,NULL,90.7692,13
96437,Starfield,PC (Microsoft Windows),42,136,87.4286,10,62.2988,138
1374,F1 2011,PC (Microsoft Windows),8,NULL,76.6000,11,74.6755,25
1374,F1 2011,iOS,8,NULL,76.6000,11,74.6755,25
7047,The Last Remnant,PC (Microsoft Windows),11,NULL,56.5000,4,64.7180,18
11681,SkiFree,PC (Microsoft Windows),3,NULL,NULL,NULL,60.0367,16
11681,SkiFree,Mac,3,NULL,NULL,NULL,60.0367,16
11681,SkiFree,iOS,3,NULL,NULL,NULL,60.0367,16
142,Star Wars: Battlefront II,PC (Microsoft Windows),230,NULL,75.6000,5,84.9168,582
50834,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,PC (Microsoft Windows),8,NULL,NULL,NULL,60.4419,23
54789,MudRunner,PC (Microsoft Windows),17,2,70.0000,5,75.5915,35
54789,MudRunner,Android,17,2,70.0000,5,75.5915,35
54789,MudRunner,iOS,17,2,70.0000,5,75.5915,35
54789,MudRunner,PlayStation 4,17,2,70.0000,5,75.5915,35
54789,MudRunner,Xbox One,17,2,70.0000,5,75.5915,35
54789,MudRunner,Nintendo Switch,17,2,70.0000,5,75.5915,35
27827,Assassin's Creed: Director's Cut Edition,PC (Microsoft Windows),9,NULL,80.0000,2,73.3797,25
14378,Praey for the Gods,PC (Microsoft Windows),44,30,70.0000,2,64.9902,15
14378,Praey for the Gods,Mac,44,30,70.0000,2,64.9902,15
14378,Praey for the Gods,PlayStation 4,44,30,70.0000,2,64.9902,15
14378,Praey for the Gods,Xbox One,44,30,70.0000,2,64.9902,15
14378,Praey for the Gods,PlayStation 5,44,30,70.0000,2,64.9902,15
2361,Disney's 102 Dalmatians: Puppies to the Rescue,PC (Microsoft Windows),9,NULL,NULL,NULL,70.7964,29
7115,Need for Speed: Shift 2 Unleashed,PC (Microsoft Windows),25,NULL,81.1667,9,77.6236,80
15851,Score! Hero,Android,4,NULL,NULL,NULL,74.8782,27
15851,Score! Hero,iOS,4,NULL,NULL,NULL,74.8782,27
75100,Heroes of Hammerwatch,Linux,5,NULL,85.0000,0,70.0455,14
75100,Heroes of Hammerwatch,PC (Microsoft Windows),5,NULL,85.0000,0,70.0455,14
5870,Juiced,PC (Microsoft Windows),5,NULL,68.7500,5,62.1935,26
8491,Bio Menace,Linux,8,NULL,NULL,NULL,78.9017,16
8491,Bio Menace,PC (Microsoft Windows),8,NULL,NULL,NULL,78.9017,16
7024,Juiced 2: Hot Import Nights,PC (Microsoft Windows),4,NULL,70.0000,2,59.4876,21
141547,Evil West,PC (Microsoft Windows),2,11,72.0000,6,69.4679,21
141547,Evil West,PlayStation 4,2,11,72.0000,6,69.4679,21
141547,Evil West,Xbox One,2,11,72.0000,6,69.4679,21
141547,Evil West,PlayStation 5,2,11,72.0000,6,69.4679,21
1987,XIII,PC (Microsoft Windows),43,NULL,73.2000,7,77.8270,109
1987,XIII,Mac,43,NULL,73.2000,7,77.8270,109
3863,Conflict: Desert Storm,PC (Microsoft Windows),7,NULL,67.3333,4,70.1689,22
1885,Homefront,PC (Microsoft Windows),47,NULL,74.3333,14,68.7285,160
27874,Bad Dream: Coma,PC (Microsoft Windows),3,NULL,80.0000,1,68.3456,11
27874,Bad Dream: Coma,Mac,3,NULL,80.0000,1,68.3456,11
27874,Bad Dream: Coma,Nintendo Switch,3,NULL,80.0000,1,68.3456,11
6247,Trine,Linux,88,NULL,85.4286,9,76.6336,243
6247,Trine,PC (Microsoft Windows),88,NULL,85.4286,9,76.6336,243
6247,Trine,Mac,88,NULL,85.4286,9,76.6336,243
18076,Environmental Station Alpha,PC (Microsoft Windows),5,NULL,NULL,NULL,73.5460,11
18076,Environmental Station Alpha,Mac,5,NULL,NULL,NULL,73.5460,11
11765,The Static Speaks My Name,Linux,6,NULL,NULL,NULL,62.6738,21
11765,The Static Speaks My Name,PC (Microsoft Windows),6,NULL,NULL,NULL,62.6738,21
11765,The Static Speaks My Name,Mac,6,NULL,NULL,NULL,62.6738,21
61936,Where's My Water? 2,Android,1,NULL,NULL,NULL,75.1203,11
61936,Where's My Water? 2,iOS,1,NULL,NULL,NULL,75.1203,11
18855,Armies of Exigo,PC (Microsoft Windows),1,NULL,69.0000,3,87.4020,12
9253,Ingress,Android,6,NULL,96.0000,1,64.0479,14
9253,Ingress,iOS,6,NULL,96.0000,1,64.0479,14
22365,Moirai,Linux,4,NULL,NULL,NULL,70.2437,26
22365,Moirai,PC (Microsoft Windows),4,NULL,NULL,NULL,70.2437,26
22365,Moirai,Mac,4,NULL,NULL,NULL,70.2437,26
2047,Poker Night 2,PC (Microsoft Windows),8,NULL,65.0000,4,75.9078,26
2047,Poker Night 2,Mac,8,NULL,65.0000,4,75.9078,26
1972,Manhunt 2,PC (Microsoft Windows),18,NULL,61.0000,5,72.3366,61
121503,Doom II,PC (Microsoft Windows),1,NULL,NULL,NULL,89.9124,15
121503,Doom II,Android,1,NULL,NULL,NULL,89.9124,15
121503,Doom II,iOS,1,NULL,NULL,NULL,89.9124,15
121503,Doom II,PlayStation 4,1,NULL,NULL,NULL,89.9124,15
121503,Doom II,Xbox One,1,NULL,NULL,NULL,89.9124,15
121503,Doom II,Nintendo Switch,1,NULL,NULL,NULL,89.9124,15
11072,Madden NFL 16,PlayStation 4,6,NULL,84.2500,14,82.7096,14
11072,Madden NFL 16,Xbox One,6,NULL,84.2500,14,82.7096,14
7576,Drakan: Order of the Flame,PC (Microsoft Windows),5,1,NULL,NULL,89.2876,12
8290,Heavy Metal: F.A.K.K. 2,Linux,8,NULL,70.0000,1,79.9753,19
8290,Heavy Metal: F.A.K.K. 2,PC (Microsoft Windows),8,NULL,70.0000,1,79.9753,19
8290,Heavy Metal: F.A.K.K. 2,Mac,8,NULL,70.0000,1,79.9753,19
102805,WWE 2K19,PC (Microsoft Windows),18,6,71.6250,10,75.1265,32
102805,WWE 2K19,PlayStation 4,18,6,71.6250,10,75.1265,32
102805,WWE 2K19,Xbox One,18,6,71.6250,10,75.1265,32
2746,Madden NFL 08,PC (Microsoft Windows),4,NULL,74.1667,7,66.8710,15
2746,Madden NFL 08,Mac,4,NULL,74.1667,7,66.8710,15
11564,Gal*Gun: Double Peace,PC (Microsoft Windows),8,NULL,68.3333,10,79.7517,13
11564,Gal*Gun: Double Peace,PlayStation 4,8,NULL,68.3333,10,79.7517,13
123333,If Found...,PC (Microsoft Windows),2,NULL,85.0000,3,70.4011,12
123333,If Found...,Mac,2,NULL,85.0000,3,70.4011,12
123333,If Found...,iOS,2,NULL,85.0000,3,70.4011,12
123333,If Found...,Nintendo Switch,2,NULL,85.0000,3,70.4011,12
14753,Ace Combat 5: The Unsung War,PlayStation 4,2,NULL,76.0000,2,73.8543,17
6578,Quake Live,PC (Microsoft Windows),23,NULL,NULL,NULL,78.2250,59
88894,Tetris,Android,NULL,NULL,NULL,NULL,69.2907,12
57263,Chuchel,PC (Microsoft Windows),12,3,83.3333,3,72.6889,38
57263,Chuchel,Mac,12,3,83.3333,3,72.6889,38
57263,Chuchel,Android,12,3,83.3333,3,72.6889,38
57263,Chuchel,iOS,12,3,83.3333,3,72.6889,38
1621,Ultimate Mortal Kombat 3,PC (Microsoft Windows),27,NULL,60.0000,1,79.7376,137
1621,Ultimate Mortal Kombat 3,iOS,27,NULL,60.0000,1,79.7376,137
1915,Lost Planet 2,Linux,11,NULL,70.5000,11,67.9616,38
1915,Lost Planet 2,PC (Microsoft Windows),11,NULL,70.5000,11,67.9616,38
2738,LEGO Batman: The Videogame,PC (Microsoft Windows),45,NULL,75.7500,7,73.1539,192
2738,LEGO Batman: The Videogame,Mac,45,NULL,75.7500,7,73.1539,192
15857,Headlander,PC (Microsoft Windows),16,4,76.6667,23,78.2922,22
15857,Headlander,Mac,16,4,76.6667,23,78.2922,22
15857,Headlander,PlayStation 4,16,4,76.6667,23,78.2922,22
15857,Headlander,Xbox One,16,4,76.6667,23,78.2922,22
1747,Mega Man X7,PC (Microsoft Windows),6,1,NULL,NULL,41.1338,29
9757,Yars' Revenge,Web browser,1,NULL,45.0000,0,64.9119,12
85576,Donkey Kong Country: Tropical Freeze,Nintendo Switch,13,1,88.1667,14,79.9852,26
36897,A Way Out,PC (Microsoft Windows),157,31,75.3846,14,78.1985,390
36897,A Way Out,PlayStation 4,157,31,75.3846,14,78.1985,390
36897,A Way Out,Xbox One,157,31,75.3846,14,78.1985,390
280,Doom 3,Linux,100,NULL,86.0000,7,79.3591,332
280,Doom 3,PC (Microsoft Windows),100,NULL,86.0000,7,79.3591,332
280,Doom 3,Mac,100,NULL,86.0000,7,79.3591,332
2149,Trials Evolution,PC (Microsoft Windows),14,NULL,86.2500,8,78.6114,43
5560,Wonder Boy,PC (Microsoft Windows),2,NULL,NULL,NULL,69.6703,26
1338,Prison Architect,Linux,80,8,81.0769,15,75.9789,157
1338,Prison Architect,PC (Microsoft Windows),80,8,81.0769,15,75.9789,157
1338,Prison Architect,Mac,80,8,81.0769,15,75.9789,157
1338,Prison Architect,Android,80,8,81.0769,15,75.9789,157
1338,Prison Architect,iOS,80,8,81.0769,15,75.9789,157
1338,Prison Architect,PlayStation 4,80,8,81.0769,15,75.9789,157
1338,Prison Architect,Xbox One,80,8,81.0769,15,75.9789,157
1338,Prison Architect,Nintendo Switch,80,8,81.0769,15,75.9789,157
10031,Yooka-Laylee,Linux,69,24,69.7727,25,67.7914,86
10031,Yooka-Laylee,PC (Microsoft Windows),69,24,69.7727,25,67.7914,86
10031,Yooka-Laylee,Mac,69,24,69.7727,25,67.7914,86
10031,Yooka-Laylee,PlayStation 4,69,24,69.7727,25,67.7914,86
10031,Yooka-Laylee,Xbox One,69,24,69.7727,25,67.7914,86
10031,Yooka-Laylee,Nintendo Switch,69,24,69.7727,25,67.7914,86
7886,Crypt of the NecroDancer,Linux,27,NULL,87.8889,10,75.7710,121
7886,Crypt of the NecroDancer,PC (Microsoft Windows),27,NULL,87.8889,10,75.7710,121
7886,Crypt of the NecroDancer,Mac,27,NULL,87.8889,10,75.7710,121
7886,Crypt of the NecroDancer,iOS,27,NULL,87.8889,10,75.7710,121
7886,Crypt of the NecroDancer,PlayStation 4,27,NULL,87.8889,10,75.7710,121
7886,Crypt of the NecroDancer,Xbox One,27,NULL,87.8889,10,75.7710,121
7886,Crypt of the NecroDancer,Nintendo Switch,27,NULL,87.8889,10,75.7710,121
6581,Stick it to the Man!,PC (Microsoft Windows),11,NULL,78.2500,10,66.3604,36
6581,Stick it to the Man!,Mac,11,NULL,78.2500,10,66.3604,36
6581,Stick it to the Man!,PlayStation 4,11,NULL,78.2500,10,66.3604,36
6581,Stick it to the Man!,Xbox One,11,NULL,78.2500,10,66.3604,36
6581,Stick it to the Man!,Nintendo Switch,11,NULL,78.2500,10,66.3604,36
32614,Titan Quest Anniversary Edition,PC (Microsoft Windows),14,NULL,NULL,NULL,82.6521,51
32614,Titan Quest Anniversary Edition,PlayStation 4,14,NULL,NULL,NULL,82.6521,51
32614,Titan Quest Anniversary Edition,Xbox One,14,NULL,NULL,NULL,82.6521,51
32614,Titan Quest Anniversary Edition,Nintendo Switch,14,NULL,NULL,NULL,82.6521,51
126120,Say No! More,PC (Microsoft Windows),2,1,70.0000,2,88.5009,14
126120,Say No! More,Mac,2,1,70.0000,2,88.5009,14
126120,Say No! More,iOS,2,1,70.0000,2,88.5009,14
126120,Say No! More,Nintendo Switch,2,1,70.0000,2,88.5009,14
79392,Mobile Legends: Bang Bang,Android,10,NULL,NULL,NULL,59.5930,18
79392,Mobile Legends: Bang Bang,iOS,10,NULL,NULL,NULL,59.5930,18
26816,Fast RMX,Nintendo Switch,15,1,76.6667,10,75.6389,15
8983,Obduction,PC (Microsoft Windows),49,20,67.0000,10,77.5699,47
8983,Obduction,Mac,49,20,67.0000,10,77.5699,47
8983,Obduction,PlayStation 4,49,20,67.0000,10,77.5699,47
8983,Obduction,Xbox One,49,20,67.0000,10,77.5699,47
22704,Orwell: Keeping an Eye on You,Linux,33,4,85.8333,7,69.3569,106
22704,Orwell: Keeping an Eye on You,PC (Microsoft Windows),33,4,85.8333,7,69.3569,106
22704,Orwell: Keeping an Eye on You,Mac,33,4,85.8333,7,69.3569,106
22704,Orwell: Keeping an Eye on You,Android,33,4,85.8333,7,69.3569,106
22704,Orwell: Keeping an Eye on You,iOS,33,4,85.8333,7,69.3569,106
11186,Gears of War 4,PC (Microsoft Windows),77,6,83.1111,29,76.5986,192
11186,Gears of War 4,Xbox One,77,6,83.1111,29,76.5986,192
781,Majesty: The Fantasy Kingdom Sim,Linux,6,NULL,NULL,NULL,79.7939,28
781,Majesty: The Fantasy Kingdom Sim,PC (Microsoft Windows),6,NULL,NULL,NULL,79.7939,28
781,Majesty: The Fantasy Kingdom Sim,Mac,6,NULL,NULL,NULL,79.7939,28
781,Majesty: The Fantasy Kingdom Sim,Android,6,NULL,NULL,NULL,79.7939,28
781,Majesty: The Fantasy Kingdom Sim,iOS,6,NULL,NULL,NULL,79.7939,28
876,Icewind Dale II,PC (Microsoft Windows),23,NULL,86.0000,1,81.8273,70
104786,Devotion,PC (Microsoft Windows),6,2,89.2500,5,86.9019,29
4121,Mortal Kombat Trilogy,PC (Microsoft Windows),23,NULL,50.5000,1,74.4237,91
1006,Syndicate,PC (Microsoft Windows),29,NULL,78.6667,7,69.6779,97
2049,Slender: The Arrival,PC (Microsoft Windows),10,NULL,60.7143,7,71.8100,41
2049,Slender: The Arrival,Mac,10,NULL,60.7143,7,71.8100,41
2049,Slender: The Arrival,Android,10,NULL,60.7143,7,71.8100,41
2049,Slender: The Arrival,iOS,10,NULL,60.7143,7,71.8100,41
2049,Slender: The Arrival,PlayStation 4,10,NULL,60.7143,7,71.8100,41
2049,Slender: The Arrival,Xbox One,10,NULL,60.7143,7,71.8100,41
2049,Slender: The Arrival,Nintendo Switch,10,NULL,60.7143,7,71.8100,41
9112,The Book of Unwritten Tales 2,Linux,11,1,75.0000,2,86.8258,19
9112,The Book of Unwritten Tales 2,PC (Microsoft Windows),11,1,75.0000,2,86.8258,19
9112,The Book of Unwritten Tales 2,Mac,11,1,75.0000,2,86.8258,19
9112,The Book of Unwritten Tales 2,iOS,11,1,75.0000,2,86.8258,19
9112,The Book of Unwritten Tales 2,PlayStation 4,11,1,75.0000,2,86.8258,19
9112,The Book of Unwritten Tales 2,Xbox One,11,1,75.0000,2,86.8258,19
9112,The Book of Unwritten Tales 2,Nintendo Switch,11,1,75.0000,2,86.8258,19
3197,Shining Force II,PC (Microsoft Windows),6,NULL,NULL,NULL,85.4735,40
12,Vampire: The Masquerade - Redemption,PC (Microsoft Windows),20,NULL,60.0000,2,77.6408,57
12,Vampire: The Masquerade - Redemption,Mac,20,NULL,60.0000,2,77.6408,57
25211,Emily Is Away Too,Linux,18,1,80.5000,3,76.8593,46
25211,Emily Is Away Too,PC (Microsoft Windows),18,1,80.5000,3,76.8593,46
25211,Emily Is Away Too,Mac,18,1,80.5000,3,76.8593,46
55945,Brawl Stars,Android,15,NULL,0.0000,1,73.4982,45
55945,Brawl Stars,iOS,15,NULL,0.0000,1,73.4982,45
119190,Bug Fables: The Everlasting Sapling,PC (Microsoft Windows),4,NULL,90.0000,1,80.8941,15
119190,Bug Fables: The Everlasting Sapling,PlayStation 4,4,NULL,90.0000,1,80.8941,15
119190,Bug Fables: The Everlasting Sapling,Xbox One,4,NULL,90.0000,1,80.8941,15
119190,Bug Fables: The Everlasting Sapling,Nintendo Switch,4,NULL,90.0000,1,80.8941,15
8483,Crystal Caves,Linux,3,NULL,NULL,NULL,79.8460,13
8483,Crystal Caves,PC (Microsoft Windows),3,NULL,NULL,NULL,79.8460,13
8483,Crystal Caves,Mac,3,NULL,NULL,NULL,79.8460,13
13212,The Beginner's Guide,Linux,64,NULL,74.8333,7,79.1602,201
13212,The Beginner's Guide,PC (Microsoft Windows),64,NULL,74.8333,7,79.1602,201
13212,The Beginner's Guide,Mac,64,NULL,74.8333,7,79.1602,201
46787,Real Bout Fatal Fury 2: The Newcomers,Linux,1,NULL,NULL,NULL,78.2602,14
46787,Real Bout Fatal Fury 2: The Newcomers,PC (Microsoft Windows),1,NULL,NULL,NULL,78.2602,14
46787,Real Bout Fatal Fury 2: The Newcomers,Mac,1,NULL,NULL,NULL,78.2602,14
6359,Team Fortress Classic,Linux,15,NULL,NULL,NULL,72.1011,42
6359,Team Fortress Classic,PC (Microsoft Windows),15,NULL,NULL,NULL,72.1011,42
6359,Team Fortress Classic,Mac,15,NULL,NULL,NULL,72.1011,42
2946,FIFA Soccer 12,PC (Microsoft Windows),34,1,83.8182,11,74.1314,120
2946,FIFA Soccer 12,Mac,34,1,83.8182,11,74.1314,120
111054,Super Dragon Ball Heroes: World Mission,PC (Microsoft Windows),NULL,NULL,65.0000,4,57.6413,11
111054,Super Dragon Ball Heroes: World Mission,Nintendo Switch,NULL,NULL,65.0000,4,57.6413,11
24512,Ostriv,PC (Microsoft Windows),21,11,NULL,NULL,88.1261,11
9073,Deathmatch Classic,Linux,3,NULL,NULL,NULL,72.5678,16
9073,Deathmatch Classic,PC (Microsoft Windows),3,NULL,NULL,NULL,72.5678,16
9073,Deathmatch Classic,Mac,3,NULL,NULL,NULL,72.5678,16
50801,CSI: Miami,PC (Microsoft Windows),1,NULL,NULL,NULL,58.0589,12
50801,CSI: Miami,iOS,1,NULL,NULL,NULL,58.0589,12
8072,Sanitarium,PC (Microsoft Windows),27,NULL,92.0000,1,81.3990,71
8072,Sanitarium,Android,27,NULL,92.0000,1,81.3990,71
8072,Sanitarium,iOS,27,NULL,92.0000,1,81.3990,71
4782,CSI: Hard Evidence,PC (Microsoft Windows),1,NULL,50.0000,2,63.8025,15
4782,CSI: Hard Evidence,Mac,1,NULL,50.0000,2,63.8025,15
16387,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,PC (Microsoft Windows),3,NULL,NULL,NULL,81.4780,12
116133,Islanders,Linux,5,NULL,90.0000,2,75.2461,32
116133,Islanders,PC (Microsoft Windows),5,NULL,90.0000,2,75.2461,32
116133,Islanders,Mac,5,NULL,90.0000,2,75.2461,32
36798,The Swords of Ditto,Linux,27,4,72.5556,10,68.3518,13
36798,The Swords of Ditto,PC (Microsoft Windows),27,4,72.5556,10,68.3518,13
36798,The Swords of Ditto,Mac,27,4,72.5556,10,68.3518,13
36798,The Swords of Ditto,Android,27,4,72.5556,10,68.3518,13
36798,The Swords of Ditto,PlayStation 4,27,4,72.5556,10,68.3518,13
25532,Fallout: New Vegas - Ultimate Edition,PC (Microsoft Windows),21,NULL,NULL,NULL,87.3793,70
2939,The Vanishing of Ethan Carter,PC (Microsoft Windows),116,3,82.3750,17,75.1007,317
2939,The Vanishing of Ethan Carter,PlayStation 4,116,3,82.3750,17,75.1007,317
2939,The Vanishing of Ethan Carter,Xbox One,116,3,82.3750,17,75.1007,317
2939,The Vanishing of Ethan Carter,Nintendo Switch,116,3,82.3750,17,75.1007,317
27344,Barotrauma,Linux,2,2,NULL,NULL,69.8310,18
27344,Barotrauma,PC (Microsoft Windows),2,2,NULL,NULL,69.8310,18
27344,Barotrauma,Mac,2,2,NULL,NULL,69.8310,18
7589,Ricochet,Linux,6,NULL,NULL,NULL,71.6491,20
7589,Ricochet,PC (Microsoft Windows),6,NULL,NULL,NULL,71.6491,20
7589,Ricochet,Mac,6,NULL,NULL,NULL,71.6491,20
3012,Osu!,Linux,42,NULL,NULL,NULL,73.1733,123
3012,Osu!,PC (Microsoft Windows),42,NULL,NULL,NULL,73.1733,123
3012,Osu!,Mac,42,NULL,NULL,NULL,73.1733,123
3012,Osu!,Android,42,NULL,NULL,NULL,73.1733,123
3012,Osu!,iOS,42,NULL,NULL,NULL,73.1733,123
5973,Broforce,Linux,80,1,72.0000,10,75.2370,282
5973,Broforce,PC (Microsoft Windows),80,1,72.0000,10,75.2370,282
5973,Broforce,Mac,80,1,72.0000,10,75.2370,282
5973,Broforce,PlayStation 4,80,1,72.0000,10,75.2370,282
5973,Broforce,Xbox One,80,1,72.0000,10,75.2370,282
5973,Broforce,Nintendo Switch,80,1,72.0000,10,75.2370,282
10067,Burnout Paradise: The Ultimate Box,PC (Microsoft Windows),19,NULL,85.0000,3,83.1343,53
3230,The Night of the Rabbit,PC (Microsoft Windows),15,NULL,80.2500,6,90.8424,24
3230,The Night of the Rabbit,Mac,15,NULL,80.2500,6,90.8424,24
18954,Neon Chrome,Linux,9,NULL,67.0000,9,68.3090,15
18954,Neon Chrome,PC (Microsoft Windows),9,NULL,67.0000,9,68.3090,15
18954,Neon Chrome,Mac,9,NULL,67.0000,9,68.3090,15
18954,Neon Chrome,Android,9,NULL,67.0000,9,68.3090,15
18954,Neon Chrome,PlayStation 4,9,NULL,67.0000,9,68.3090,15
18954,Neon Chrome,Xbox One,9,NULL,67.0000,9,68.3090,15
18954,Neon Chrome,Nintendo Switch,9,NULL,67.0000,9,68.3090,15
18954,Neon Chrome,PlayStation 5,9,NULL,67.0000,9,68.3090,15
3193,Need for Speed: Most Wanted,PC (Microsoft Windows),103,1,84.7368,17,73.9589,329
3731,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,PC (Microsoft Windows),1,NULL,NULL,NULL,80.4097,14
3731,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,Mac,1,NULL,NULL,NULL,80.4097,14
3731,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,iOS,1,NULL,NULL,NULL,80.4097,14
3731,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,PlayStation 4,1,NULL,NULL,NULL,80.4097,14
3731,Pajama Sam 2: Thunder and Lightning Aren't so Frightening,Nintendo Switch,1,NULL,NULL,NULL,80.4097,14
255,Arcanum: of Steamworks and Magick Obscura,PC (Microsoft Windows),40,NULL,NULL,NULL,89.0340,100
7849,Halo: Spartan Strike,PC (Microsoft Windows),8,1,80.0000,1,68.5114,20
7849,Halo: Spartan Strike,iOS,8,1,80.0000,1,68.5114,20
115054,Chernobylite,PC (Microsoft Windows),20,9,76.0000,4,68.3278,21
115054,Chernobylite,PlayStation 4,20,9,76.0000,4,68.3278,21
115054,Chernobylite,Xbox One,20,9,76.0000,4,68.3278,21
115054,Chernobylite,PlayStation 5,20,9,76.0000,4,68.3278,21
14946,Crayon Physics Deluxe,Linux,8,NULL,70.0000,2,70.4638,24
14946,Crayon Physics Deluxe,PC (Microsoft Windows),8,NULL,70.0000,2,70.4638,24
14946,Crayon Physics Deluxe,Mac,8,NULL,70.0000,2,70.4638,24
14946,Crayon Physics Deluxe,Android,8,NULL,70.0000,2,70.4638,24
14946,Crayon Physics Deluxe,iOS,8,NULL,70.0000,2,70.4638,24
530,Hitman: Absolution,PC (Microsoft Windows),224,NULL,76.4000,16,75.6505,544
616,Circle of Blood,PC (Microsoft Windows),68,NULL,75.0000,3,83.1723,169
616,Circle of Blood,Mac,68,NULL,75.0000,3,83.1723,169
7894,Blood Omen: Legacy of Kain,PC (Microsoft Windows),26,NULL,85.0000,1,76.4690,43
19351,Disciples II: Gallean's Return,PC (Microsoft Windows),4,NULL,NULL,NULL,89.9446,20
22436,Reigns,Linux,30,NULL,75.0000,6,70.1476,85
22436,Reigns,PC (Microsoft Windows),30,NULL,75.0000,6,70.1476,85
22436,Reigns,Mac,30,NULL,75.0000,6,70.1476,85
22436,Reigns,Android,30,NULL,75.0000,6,70.1476,85
22436,Reigns,iOS,30,NULL,75.0000,6,70.1476,85
2159,Race Driver: Grid,PC (Microsoft Windows),44,NULL,NULL,NULL,78.9369,128
2159,Race Driver: Grid,Mac,44,NULL,NULL,NULL,78.9369,128
21453,My Summer Car,PC (Microsoft Windows),36,1,NULL,NULL,70.0340,25
10345,Galactic Civilizations III,PC (Microsoft Windows),13,NULL,77.5000,4,77.5411,14
27117,Into the Breach,Linux,38,5,90.0000,14,82.5894,205
27117,Into the Breach,PC (Microsoft Windows),38,5,90.0000,14,82.5894,205
27117,Into the Breach,Mac,38,5,90.0000,14,82.5894,205
27117,Into the Breach,Android,38,5,90.0000,14,82.5894,205
27117,Into the Breach,iOS,38,5,90.0000,14,82.5894,205
27117,Into the Breach,Nintendo Switch,38,5,90.0000,14,82.5894,205
18167,Hello Neighbor,PC (Microsoft Windows),373,199,36.7500,10,45.2767,63
18167,Hello Neighbor,Android,373,199,36.7500,10,45.2767,63
18167,Hello Neighbor,iOS,373,199,36.7500,10,45.2767,63
18167,Hello Neighbor,PlayStation 4,373,199,36.7500,10,45.2767,63
18167,Hello Neighbor,Xbox One,373,199,36.7500,10,45.2767,63
18167,Hello Neighbor,Nintendo Switch,373,199,36.7500,10,45.2767,63
6230,E.Y.E: Divine Cybermancy,Linux,5,NULL,NULL,NULL,66.8467,15
